time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature,latitude,longitude
2026-08-22T23:52:31.597542+05:30,458,81.5,57,178,171,7.9,25.3,,
2026-08-22T23:52:38.764420+05:30,458,81.8,57,178,171,7.9,25.3,,
2026-08-22T23:52:45.940532+05:30,458,81.5,57,178,171,7.9,25.3,,
2026-08-22T23:52:53.106191+05:30,458,81.5,57,178,171,7.9,25.3,,
2026-08-22T23:53:00.318375+05:30,457,81.5,56,177,170,7.9,25.3,,
2026-08-22T23:53:07.444693+05:30,457,81.5,56,177,170,7.9,25.3,,
2026-08-22T23:53:14.813627+05:30,458,81.5,57,178,171,7.9,25.3,,
2026-08-22T23:53:21.982146+05:30,458,81.5,57,178,171,7.9,25.3,,
2026-08-22T23:53:29.150937+05:30,457,81.5,56,177,170,7.9,25.3,,
2026-08-22T23:53:37.035911+05:30,458,81.5,57,178,171,8.0,25.3,,
2026-08-22T23:53:44.098148+05:30,457,81.5,56,177,170,8.0,25.3,,
2026-08-22T23:53:51.267777+05:30,458,81.5,57,178,171,8.0,25.3,,
2026-08-22T23:53:58.438153+05:30,458,81.5,57,178,171,8.0,25.2,,
2026-08-22T23:54:05.704707+05:30,457,81.5,56,177,170,8.0,25.2,,
2026-08-22T23:54:12.871237+05:30,458,81.5,57,178,171,8.0,25.2,,
2026-08-22T23:54:20.254126+05:30,457,81.5,56,177,170,8.0,25.2,,
2026-08-22T23:54:27.419112+05:30,458,81.5,57,178,171,8.0,25.2,,
2026-08-22T23:54:34.582787+05:30,458,81.1,57,178,171,8.0,25.2,,
2026-08-22T23:54:41.754673+05:30,457,81.1,56,177,170,8.0,25.2,,
2026-08-22T23:54:48.821832+05:30,0,16.3,0,0,0,8.8,24.8,,
2026-08-22T23:54:55.883283+05:30,0,17.8,0,0,0,9.0,23.8,,
2026-08-22T23:55:03.047361+05:30,0,9.6,0,0,0,7.7,23.7,,
2026-08-22T23:55:10.225089+05:30,0,11.3,0,0,0,7.7,21.1,,
2026-08-22T23:55:17.289179+05:30,0,2.8,0,0,0,6.4,20.6,,
2026-08-22T23:55:24.556157+05:30,0,2.8,0,0,0,6.1,20.2,,
2026-08-22T23:55:31.727319+05:30,0,3.0,0,0,0,6.0,20.1,,
2026-08-22T23:55:38.894048+05:30,0,2.8,0,0,0,6.2,20.1,,
2026-08-22T23:55:46.068922+05:30,0,3.0,0,0,0,6.4,20.1,,
2026-08-22T23:55:53.228488+05:30,0,17.2,0,0,0,6.6,20.0,,
2026-08-22T23:56:00.397111+05:30,38,20.5,0,0,0,8.1,21.6,,
2026-08-22T23:56:07.588068+05:30,54,21.3,0,0,0,8.1,22.7,,
2026-08-22T23:56:14.732032+05:30,53,21.3,0,0,0,7.7,23.3,,
2026-08-22T23:56:21.900390+05:30,53,21.3,0,0,0,7.6,23.5,,
2026-08-22T23:56:29.483749+05:30,53,21.3,0,0,0,7.6,23.6,,
2026-08-22T23:56:36.648004+05:30,52,21.3,0,0,0,7.6,23.7,,
2026-08-22T23:56:43.818622+05:30,52,21.3,0,0,0,7.6,23.8,,
2026-08-22T23:56:50.986464+05:30,52,21.3,0,0,0,7.6,23.8,,
2026-08-22T23:56:58.149926+05:30,52,21.3,0,0,0,7.6,23.9,,
2026-08-22T23:57:05.319532+05:30,52,21.3,0,0,0,7.6,23.9,,
2026-08-22T23:57:12.492687+05:30,52,21.3,0,0,0,7.6,23.9,,
2026-08-22T23:57:19.652073+05:30,52,21.3,0,0,0,7.6,23.9,,
2026-08-22T23:57:26.614235+05:30,52,21.3,0,0,0,7.7,24.0,,
2026-08-22T23:57:33.986879+05:30,209,55.0,5,58,50,7.6,24.0,,
2026-08-22T23:57:41.159862+05:30,335,45.8,31,118,111,8.1,24.4,,
2026-08-22T23:57:48.328545+05:30,351,44.1,34,126,119,8.2,24.5,,
2026-08-22T23:57:55.491336+05:30,358,42.9,36,129,122,8.3,24.4,,
2026-08-22T23:58:02.661706+05:30,364,42.4,37,132,125,8.4,24.4,,
2026-08-22T23:58:09.844287+05:30,365,42.1,37,133,126,8.5,24.4,,
2026-08-22T23:58:16.794213+05:30,367,41.8,38,134,127,8.5,24.3,,
2026-08-22T23:58:23.959984+05:30,368,41.4,38,134,127,8.6,24.3,,
2026-08-22T23:58:31.127393+05:30,370,41.4,38,135,128,8.6,24.3,,
2026-08-22T23:58:38.709861+05:30,370,41.2,38,135,128,8.6,24.3,,
2026-08-22T23:58:45.880502+05:30,372,41.0,39,136,129,8.7,24.3,,
2026-08-22T23:58:53.043420+05:30,372,40.9,39,136,129,8.7,24.3,,
2026-08-22T23:59:00.217627+05:30,372,40.7,39,136,129,8.7,24.3,,
2026-08-22T23:59:07.408259+05:30,373,40.5,39,137,130,8.7,24.3,,
2026-08-22T23:59:14.553962+05:30,373,40.5,39,137,130,8.7,24.3,,
2026-08-22T23:59:21.717705+05:30,373,40.4,39,137,130,8.7,24.3,,
2026-08-22T23:59:29.909815+05:30,373,40.3,39,137,130,8.7,24.3,,
2026-08-22T23:59:37.076274+05:30,373,40.1,39,137,130,8.7,24.3,,
2026-08-22T23:59:44.466324+05:30,373,40.0,39,137,130,8.8,24.3,,
2026-08-22T23:59:51.617113+05:30,374,40.0,39,137,130,8.8,24.2,,
2026-08-22T23:59:58.788261+05:30,373,39.9,39,137,130,8.8,24.2,,
