time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature,latitude,longitude
2026-08-25T13:36:03.400511+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:11.005009+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:18.348301+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:25.722249+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:33.150817+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:40.468749+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:47.838517+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:36:55.010043+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:02.182622+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:09.343627+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:16.720330+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:23.882458+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:31.057362+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:38.427861+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:45.801142+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:37:53.190079+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:38:00.552640+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:38:07.715952+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:38:15.085558+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:38:22.459441+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:38:29.830269+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:38:37.207007+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:38:44.577047+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:38:51.971318+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:38:59.328947+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:39:06.704142+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:39:13.967543+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:39:21.132068+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:39:28.509166+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:39:35.881392+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:39:43.267439+05:30,640,77.5,266,7,82,7.16,30.2,,
2026-08-25T13:39:50.836909+05:30,640,77.5,266,7,82,7.16,30.2,,
2026-08-25T13:39:58.618073+05:30,640,77.5,266,7,82,7.16,30.2,,
2026-08-25T13:40:05.992770+05:30,640,77.5,264,7,81,7.16,30.2,,
2026-08-25T13:40:13.359881+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:40:20.742568+05:30,650,77.5,262,7,80,7.16,30.1,,
2026-08-25T13:43:36.421427+05:30,0,77.1,0,0,0,0.0,30.1,,
2026-08-25T13:43:44.003441+05:30,0,77.5,0,0,0,0.0,30.1,,
2026-08-25T13:43:51.370458+05:30,0,77.5,0,0,0,0.0,30.1,,
2026-08-25T13:43:58.746983+05:30,0,77.5,0,0,0,0.0,30.1,,
2026-08-25T13:44:05.909910+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:13.281543+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:20.661997+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:28.088591+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:35.607372+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:42.980247+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:50.149843+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:44:57.528639+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:45:04.892866+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:45:12.266023+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:45:19.433762+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:45:26.809215+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:45:34.999747+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:45:42.169743+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:45:49.541380+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:45:56.915353+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:04.295830+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:11.665984+05:30,640,77.5,264,7,81,7.16,30.1,,
2026-08-25T13:46:19.033123+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:26.197195+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:33.573486+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:40.947941+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:48.115447+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:46:55.491325+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:47:02.864873+05:30,640,77.5,264,7,81,7.16,30.1,,
2026-08-25T13:47:10.240285+05:30,640,77.5,264,7,81,7.16,30.1,,
2026-08-25T13:47:17.401788+05:30,640,77.5,264,7,81,7.16,30.1,,
2026-08-25T13:47:24.425055+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:47:31.941085+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:47:39.314948+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:47:46.687920+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:47:54.060290+05:30,640,77.5,265,7,81,7.16,30.1,,
2026-08-25T13:48:01.437305+05:30,640,77.5,264,7,81,7.16,30.1,,
2026-08-25T13:48:08.809642+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:48:16.174386+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:48:23.548682+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:48:30.928272+05:30,640,77.1,266,6,82,7.16,30.1,,
2026-08-25T13:53:20.110505+05:30,0,77.1,0,0,0,0.0,30.1,,
2026-08-25T13:53:27.475466+05:30,0,77.1,0,0,0,0.0,30.1,,
2026-08-25T13:53:34.848213+05:30,0,77.1,0,0,0,0.0,30.1,,
2026-08-25T13:53:42.014520+05:30,0,77.1,0,0,0,0.0,30.1,,
2026-08-25T14:38:00.074793+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:07.101296+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:14.477691+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:21.648075+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:29.018143+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:36.398047+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:43.962953+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:51.338093+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:38:58.705982+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:06.079453+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:13.252405+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:20.673881+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:28.200540+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:35.572805+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:42.741611+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:50.119740+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:39:57.280702+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:04.654053+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:12.235231+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:19.610677+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:26.979433+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:34.352181+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:41.723220+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:49.100655+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:40:56.467671+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:03.840765+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:11.221979+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:18.997881+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:26.371704+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:33.746843+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:41.116766+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:48.495284+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:41:56.270368+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:03.644078+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:11.021164+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:18.595181+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:25.764085+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:33.136374+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:40.302291+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:47.476447+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:42:54.636781+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:01.805626+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:08.976501+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:16.150369+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:23.521087+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:30.694318+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:38.057367+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:45.432712+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:43:52.801566+05:30,640,77.1,265,7,82,7.17,30.2,,
2026-08-25T14:44:00.184999+05:30,640,77.1,265,7,82,7.17,30.2,,
2026-08-25T14:44:07.348445+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:44:15.128070+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:44:22.295625+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:44:29.667991+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:44:36.834272+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:44:44.220553+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:44:51.581943+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:44:58.749747+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:05.923449+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:13.301338+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:20.667787+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:28.242970+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:35.817121+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:43.192930+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:50.566402+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:45:57.938270+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:46:05.311639+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:46:12.681679+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:46:19.852431+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:46:27.222164+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:46:34.602996+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:46:42.197949+05:30,630,76.8,269,6,84,7.17,30.2,,
2026-08-25T14:46:49.550410+05:30,630,76.8,269,6,84,7.17,30.2,,
2026-08-25T14:46:56.724898+05:30,630,76.8,269,6,84,7.17,30.2,,
2026-08-25T14:47:03.887277+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:47:11.260740+05:30,630,76.8,269,6,84,7.17,30.2,,
2026-08-25T14:47:18.424435+05:30,640,76.8,266,7,82,7.17,30.2,,
2026-08-25T14:47:25.799567+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:47:33.171825+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:47:40.553890+05:30,630,77.1,268,7,83,7.16,30.2,,
2026-08-25T14:47:47.710983+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:47:54.928689+05:30,630,77.1,268,7,83,7.16,30.2,,
2026-08-25T14:48:02.253772+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:09.625799+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:16.792570+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:23.959158+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:31.130832+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:38.509251+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:45.671105+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:48:53.046604+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:03.087905+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:10.452464+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:17.925657+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:25.091051+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:32.267204+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:39.636997+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:47.009826+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:49:57.043901+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:50:04.417352+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T14:50:11.787459+05:30,640,77.1,265,7,82,7.16,30.2,,
2026-08-25T15:33:28.777674+05:30,630,75.7,271,7,84,7.18,30.2,,
2026-08-25T15:33:36.048701+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:33:43.215294+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:33:50.896231+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:33:58.576615+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:34:05.945651+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:34:13.319871+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:34:20.697916+05:30,630,76.0,270,7,84,7.18,30.2,,
2026-08-25T15:34:28.066634+05:30,630,76.0,270,7,84,7.18,30.2,,
