time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature,latitude,longitude
2026-08-23T00:04:05.364247+05:30,687,61.7,104,288,282,8.9,24.3,,
2026-08-23T00:04:12.540520+05:30,694,63.8,106,291,286,8.9,24.3,,
2026-08-23T00:04:19.709695+05:30,717,66.7,111,303,297,8.9,24.3,,
2026-08-23T00:04:26.882739+05:30,731,66.3,114,309,304,8.9,24.4,,
2026-08-23T00:04:34.250405+05:30,743,66.7,116,315,310,8.9,24.4,,
2026-08-23T00:04:41.410433+05:30,753,68.7,118,320,314,8.9,24.4,,
2026-08-23T00:04:48.581497+05:30,767,77.1,121,327,321,8.9,24.4,,
2026-08-23T00:04:55.543123+05:30,776,77.1,123,331,326,8.9,24.5,,
2026-08-23T00:05:02.924838+05:30,787,77.5,125,336,331,8.9,24.5,,
2026-08-23T00:05:10.519904+05:30,795,77.1,127,340,335,8.9,24.5,,
2026-08-23T00:05:17.664185+05:30,803,77.5,129,344,339,8.9,24.5,,
2026-08-23T00:05:24.832475+05:30,810,77.5,130,347,342,8.9,24.5,,
2026-08-23T00:05:32.000257+05:30,818,77.8,132,351,346,8.9,24.5,,
2026-08-23T00:05:39.165406+05:30,825,78.9,133,355,349,8.9,24.5,,
2026-08-23T00:05:46.332636+05:30,832,78.6,135,358,353,8.9,24.5,,
2026-08-23T00:05:53.504858+05:30,839,78.9,136,361,356,8.9,24.5,,
2026-08-23T00:06:00.676401+05:30,854,81.8,139,369,363,8.9,24.5,,
2026-08-23T00:06:07.850378+05:30,858,81.8,140,371,365,8.9,24.5,,
2026-08-23T00:06:15.210594+05:30,861,82.6,141,372,367,9.0,24.5,,
2026-08-23T00:06:22.588672+05:30,872,86.5,143,377,372,9.0,24.5,,
2026-08-23T00:06:30.346189+05:30,877,86.5,144,380,375,9.0,24.5,,
2026-08-23T00:06:40.755791+05:30,884,88.8,146,383,378,9.0,24.6,,
2026-08-23T00:06:49.824202+05:30,914,89.1,152,398,393,9.0,24.6,,
2026-08-23T00:06:57.201541+05:30,937,89.1,157,409,404,9.0,24.6,,
2026-08-23T00:07:04.777597+05:30,592,78.6,85,242,236,9.0,24.6,,
2026-08-23T00:07:12.352371+05:30,0,8.7,0,0,0,7.9,23.6,,
2026-08-23T00:07:19.520017+05:30,0,4.5,0,0,0,7.1,22.6,,
2026-08-23T00:07:27.101477+05:30,0,4.4,0,0,0,6.6,22.5,,
2026-08-23T00:07:34.675795+05:30,0,4.3,0,0,0,6.2,22.5,,
2026-08-23T00:07:42.052588+05:30,0,4.3,0,0,0,5.9,22.7,,
2026-08-23T00:07:49.419832+05:30,0,4.3,0,0,0,5.7,22.8,,
2026-08-23T00:07:56.991417+05:30,0,4.3,0,0,0,5.5,23.0,,
2026-08-23T00:08:04.386789+05:30,0,4.1,0,0,0,5.3,23.2,,
2026-08-23T00:08:11.757522+05:30,0,4.1,0,0,0,5.2,23.4,,
2026-08-23T00:08:18.919553+05:30,0,4.1,0,0,0,5.1,23.8,,
2026-08-23T00:08:26.283710+05:30,0,4.1,0,0,0,5.0,24.1,,
2026-08-23T00:08:33.655918+05:30,0,4.1,0,0,0,4.9,24.5,,
2026-08-23T00:08:41.235569+05:30,0,4.1,0,0,0,4.9,24.8,,
2026-08-23T00:08:48.606446+05:30,0,4.0,0,0,0,4.8,25.0,,
2026-08-23T00:08:56.233437+05:30,0,4.0,0,0,0,4.8,25.2,,
2026-08-23T00:09:03.553681+05:30,0,4.0,0,0,0,4.7,25.4,,
2026-08-23T00:09:11.158300+05:30,0,4.0,0,0,0,4.7,25.5,,
2026-08-23T00:09:18.943252+05:30,0,3.8,0,0,0,4.6,25.7,,
2026-08-23T00:09:26.286568+05:30,0,4.0,0,0,0,4.6,25.8,,
2026-08-23T00:09:33.837487+05:30,0,3.8,0,0,0,4.6,25.9,,
2026-08-23T00:09:41.647034+05:30,0,3.8,0,0,0,4.5,25.9,,
2026-08-23T00:09:48.848811+05:30,0,3.8,0,0,0,4.5,26.0,,
2026-08-23T00:09:56.410687+05:30,0,3.8,0,0,0,4.5,26.1,,
2026-08-23T00:10:03.766921+05:30,0,3.5,0,0,0,4.5,26.1,,
2026-08-23T00:10:11.141759+05:30,0,4.3,0,0,0,4.4,26.2,,
2026-08-23T00:10:18.720930+05:30,16,20.0,0,0,0,8.8,25.9,,
2026-08-23T00:10:26.094177+05:30,15,20.0,0,0,0,7.8,25.4,,
2026-08-23T00:10:33.463025+05:30,14,20.0,0,0,0,7.7,25.2,,
2026-08-23T00:10:41.046261+05:30,13,20.0,0,0,0,7.7,25.0,,
2026-08-23T00:10:48.550490+05:30,13,20.0,0,0,0,7.7,25.0,,
2026-08-23T00:10:55.682790+05:30,12,20.0,0,0,0,7.7,24.9,,
2026-08-23T00:11:03.062868+05:30,12,20.0,0,0,0,7.7,24.9,,
2026-08-23T00:11:10.232463+05:30,145,69.5,0,27,19,7.7,24.9,,
2026-08-23T00:11:17.599525+05:30,726,69.7,113,307,301,8.1,25.6,,
2026-08-23T00:11:24.766843+05:30,761,66.7,120,324,318,8.2,25.7,,
2026-08-23T00:11:31.930811+05:30,776,65.5,123,331,326,8.3,25.7,,
2026-08-23T00:11:39.099909+05:30,790,64.6,126,338,332,8.3,25.6,,
2026-08-23T00:11:46.271430+05:30,795,64.0,127,340,335,8.4,25.6,,
2026-08-23T00:11:53.443241+05:30,801,63.6,128,343,338,8.5,25.6,,
2026-08-23T00:12:00.815780+05:30,802,63.1,128,344,338,8.5,25.6,,
2026-08-23T00:12:09.525107+05:30,803,62.9,129,344,339,8.5,25.5,,
2026-08-23T00:12:16.993691+05:30,806,62.5,129,345,340,8.6,25.5,,
2026-08-23T00:12:24.161246+05:30,807,62.1,129,346,341,8.6,25.5,,
2026-08-23T00:12:31.536815+05:30,809,61.9,130,347,342,8.6,25.5,,
2026-08-23T00:12:38.700746+05:30,810,61.7,130,347,342,8.7,25.5,,
2026-08-23T00:12:46.077133+05:30,809,61.7,130,347,342,8.7,25.5,,
2026-08-23T00:12:54.062032+05:30,809,61.5,130,347,342,8.7,25.5,,
2026-08-23T00:13:01.232616+05:30,810,61.3,130,347,342,8.7,25.5,,
2026-08-23T00:13:08.806100+05:30,810,61.2,130,347,342,8.7,25.5,,
2026-08-23T00:13:16.177283+05:30,810,61.0,130,347,342,8.7,25.5,,
2026-08-23T00:13:23.804520+05:30,810,60.8,130,347,342,8.7,25.5,,
2026-08-23T00:13:31.129872+05:30,810,60.8,130,347,342,8.7,25.5,,
2026-08-23T00:13:39.123557+05:30,810,60.8,130,347,342,8.7,25.5,,
2026-08-23T00:13:46.495211+05:30,820,61.2,132,352,347,8.7,25.5,,
2026-08-23T00:13:53.861358+05:30,821,61.3,132,353,347,8.7,25.5,,
2026-08-23T00:14:01.241331+05:30,821,61.2,132,353,347,8.7,25.5,,
2026-08-23T00:14:08.512313+05:30,835,62.1,135,359,354,8.7,25.5,,
2026-08-23T00:14:16.290919+05:30,857,65.9,140,370,365,8.7,25.5,,
2026-08-23T00:14:23.864442+05:30,858,65.5,140,371,365,8.7,25.5,,
2026-08-23T00:14:31.234542+05:30,857,64.8,140,370,365,8.7,25.5,,
2026-08-23T00:14:38.606627+05:30,859,65.5,140,371,366,8.7,25.5,,
2026-08-23T00:14:46.002636+05:30,870,67.6,143,376,371,8.8,25.5,,
2026-08-23T00:14:53.353681+05:30,872,67.2,143,377,372,8.8,25.5,,
2026-08-23T00:15:00.939040+05:30,870,66.7,143,376,371,8.8,25.5,,
2026-08-23T00:15:08.545278+05:30,869,66.5,142,376,371,8.8,25.5,,
2026-08-23T00:15:15.885323+05:30,867,65.9,142,375,370,8.8,25.5,,
2026-08-23T00:15:23.265032+05:30,865,65.9,142,374,369,8.8,25.5,,
2026-08-23T00:15:30.632873+05:30,876,67.8,144,379,374,8.8,25.5,,
2026-08-23T00:15:38.002828+05:30,874,67.4,143,378,373,8.8,25.5,,
2026-08-23T00:15:45.376450+05:30,907,74.9,150,394,389,8.8,25.5,,
2026-08-23T00:15:52.746527+05:30,952,87.7,160,416,411,8.8,25.5,,
2026-08-23T00:15:59.915248+05:30,953,87.0,160,416,412,8.8,25.6,,
2026-08-23T00:16:07.291776+05:30,953,86.8,160,416,412,8.8,25.6,,
2026-08-23T00:16:14.668974+05:30,952,86.5,160,416,411,8.8,25.6,,
2026-08-23T00:16:22.036201+05:30,953,86.2,160,416,412,8.8,25.6,,
2026-08-23T00:16:29.409977+05:30,953,86.7,160,416,412,8.9,25.6,,
2026-08-23T00:16:36.607983+05:30,951,86.5,160,415,411,8.9,25.6,,
2026-08-23T00:16:43.749934+05:30,949,85.9,159,414,410,8.9,25.6,,
2026-08-23T00:16:50.911518+05:30,944,84.9,158,412,407,8.9,25.6,,
2026-08-23T00:16:58.079166+05:30,940,84.0,157,410,405,8.9,25.6,,
2026-08-23T00:17:05.458912+05:30,938,82.6,157,409,404,8.9,25.6,,
2026-08-23T00:17:12.827850+05:30,937,81.5,157,409,404,8.9,25.6,,
2026-08-23T00:17:20.418654+05:30,936,80.4,156,408,403,8.9,25.6,,
2026-08-23T00:17:27.988868+05:30,933,78.9,156,407,402,8.9,25.6,,
2026-08-23T00:17:35.384379+05:30,932,78.6,156,406,401,8.9,25.6,,
2026-08-23T00:17:42.734460+05:30,930,77.5,155,405,400,8.9,25.6,,
2026-08-23T00:17:49.691074+05:30,929,77.1,155,405,400,8.9,25.6,,
2026-08-23T00:17:57.062679+05:30,927,76.4,155,404,399,8.9,25.6,,
2026-08-23T00:18:04.435691+05:30,927,76.0,155,404,399,8.9,25.6,,
2026-08-23T00:18:11.962791+05:30,945,84.2,158,413,408,8.9,25.6,,
2026-08-23T00:18:19.190414+05:30,949,84.9,159,414,410,8.9,25.6,,
2026-08-23T00:18:26.455376+05:30,945,84.4,158,413,408,8.9,25.6,,
2026-08-23T00:18:33.623682+05:30,941,83.7,157,411,406,8.9,25.6,,
2026-08-23T00:18:40.995987+05:30,938,82.2,157,409,404,8.9,25.6,,
2026-08-23T00:18:48.367615+05:30,936,81.1,156,408,403,8.9,25.6,,
2026-08-23T00:18:55.738844+05:30,934,80.0,156,407,402,8.9,25.6,,
2026-08-23T00:19:05.661077+05:30,930,78.9,155,405,400,8.9,25.6,,
2026-08-23T00:19:13.560104+05:30,927,77.8,155,404,399,8.9,25.6,,
2026-08-23T00:19:20.930173+05:30,926,77.5,154,403,399,8.8,25.6,,
2026-08-23T00:19:28.303044+05:30,925,76.8,154,403,398,8.8,25.6,,
2026-08-23T00:19:35.475589+05:30,923,76.4,154,402,397,8.8,25.6,,
2026-08-23T00:19:42.840782+05:30,923,76.0,154,402,397,8.8,25.6,,
2026-08-23T00:19:50.013353+05:30,922,75.7,153,401,397,8.8,25.6,,
2026-08-23T00:19:57.206686+05:30,921,75.7,153,401,396,8.8,25.6,,
2026-08-23T00:20:04.344795+05:30,921,75.3,153,401,396,8.8,25.6,,
2026-08-23T00:20:11.721248+05:30,919,74.9,153,400,395,8.8,25.6,,
2026-08-23T00:20:18.989704+05:30,919,74.9,153,400,395,8.8,25.6,,
2026-08-23T00:20:26.160204+05:30,917,74.6,152,399,394,8.8,25.6,,
2026-08-23T00:20:33.334936+05:30,917,74.2,152,399,394,8.8,25.6,,
2026-08-23T00:20:40.494978+05:30,915,74.2,152,398,393,8.8,25.6,,
2026-08-23T00:20:47.662399+05:30,914,73.9,152,398,393,8.8,25.6,,
2026-08-23T00:20:54.836310+05:30,914,73.1,152,398,393,8.8,25.6,,
2026-08-23T00:21:02.004319+05:30,912,72.8,151,397,392,8.8,25.6,,
2026-08-23T00:21:09.378165+05:30,911,72.8,151,396,391,8.8,25.6,,
2026-08-23T00:21:16.745621+05:30,910,72.4,151,396,391,8.8,25.6,,
2026-08-23T00:21:24.115559+05:30,910,72.4,151,396,391,8.8,25.6,,
2026-08-23T00:21:31.495034+05:30,910,72.0,151,396,391,8.8,25.6,,
2026-08-23T00:21:38.869502+05:30,908,71.7,151,395,390,8.8,25.7,,
2026-08-23T00:21:46.045581+05:30,908,71.3,151,395,390,8.8,25.6,,
2026-08-23T00:21:53.403529+05:30,908,71.3,151,395,390,8.8,25.6,,
2026-08-23T00:22:00.887169+05:30,908,71.3,151,395,390,8.8,25.6,,
2026-08-23T00:22:08.259429+05:30,908,71.3,151,395,390,8.8,25.6,,
2026-08-23T00:22:15.422605+05:30,908,71.3,151,395,390,8.8,25.6,,
2026-08-23T00:22:22.715615+05:30,908,70.9,151,395,390,8.8,25.6,,
2026-08-23T00:22:29.965172+05:30,908,70.9,151,395,390,8.8,25.7,,
2026-08-23T00:22:37.128724+05:30,907,70.6,150,394,389,8.8,25.7,,
2026-08-23T00:22:44.301750+05:30,907,69.9,150,394,389,8.7,25.7,,
2026-08-23T00:22:51.671375+05:30,907,69.9,150,394,389,8.7,25.7,,
2026-08-23T00:22:59.039681+05:30,907,69.7,150,394,389,8.7,25.7,,
2026-08-23T00:23:06.420296+05:30,907,69.7,150,394,389,8.7,25.7,,
2026-08-23T00:23:13.788902+05:30,907,69.7,150,394,389,8.7,25.6,,
2026-08-23T00:23:21.368355+05:30,907,69.7,150,394,389,8.7,25.7,,
2026-08-23T00:23:28.740151+05:30,907,69.5,150,394,389,8.7,25.7,,
2026-08-23T00:23:36.318857+05:30,907,69.5,150,394,389,8.7,25.7,,
2026-08-23T00:23:43.695337+05:30,907,69.5,150,394,389,8.7,25.7,,
2026-08-23T00:23:50.967221+05:30,907,69.5,150,394,389,8.7,25.7,,
2026-08-23T00:23:58.127381+05:30,907,69.5,150,394,389,8.7,25.7,,
2026-08-23T00:24:05.708152+05:30,907,69.3,150,394,389,8.7,25.7,,
2026-08-23T00:24:13.078281+05:30,907,69.3,150,394,389,8.7,25.7,,
2026-08-23T00:24:20.467579+05:30,907,69.3,150,394,389,8.7,25.7,,
2026-08-23T00:24:27.825863+05:30,907,69.1,150,394,389,8.7,25.7,,
2026-08-23T00:24:35.218917+05:30,907,69.1,150,394,389,8.7,25.7,,
2026-08-23T00:24:42.365652+05:30,907,69.1,150,394,389,8.7,25.7,,
2026-08-23T00:24:50.268094+05:30,907,69.3,150,394,389,8.7,25.7,,
2026-08-23T00:25:01.003213+05:30,907,69.1,150,394,389,8.7,25.7,,
2026-08-23T00:25:08.628425+05:30,908,69.1,151,395,390,8.7,25.7,,
2026-08-23T00:25:16.158968+05:30,908,69.1,151,395,390,8.7,25.7,,
2026-08-23T00:25:23.530343+05:30,907,69.1,150,394,389,8.7,25.7,,
2026-08-23T00:25:30.906556+05:30,908,68.9,151,395,390,8.7,25.7,,
2026-08-23T00:25:37.975804+05:30,907,69.1,150,394,389,8.7,25.7,,
2026-08-23T00:25:45.142650+05:30,907,68.9,150,394,389,8.7,25.7,,
2026-08-23T00:25:52.516414+05:30,907,68.9,150,394,389,8.7,25.7,,
2026-08-23T00:25:59.684245+05:30,908,68.9,151,395,390,8.6,25.7,,
2026-08-23T00:26:06.844597+05:30,908,68.9,151,395,390,8.6,25.7,,
2026-08-23T00:26:14.219006+05:30,908,68.9,151,395,390,8.6,25.7,,
2026-08-23T00:26:21.384713+05:30,908,68.7,151,395,390,8.6,25.7,,
2026-08-23T00:26:28.551476+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:26:35.923616+05:30,908,68.7,151,395,390,8.6,25.7,,
2026-08-23T00:26:43.510881+05:30,908,68.7,151,395,390,8.6,25.7,,
2026-08-23T00:26:51.082409+05:30,908,68.7,151,395,390,8.6,25.7,,
2026-08-23T00:26:58.248280+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:27:05.419955+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:27:12.794352+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:27:21.092284+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:27:28.460253+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:27:35.831762+05:30,910,68.6,151,396,391,8.6,25.7,,
2026-08-23T00:27:43.003235+05:30,908,68.6,151,395,390,8.6,25.7,,
2026-08-23T00:27:50.172566+05:30,910,68.6,151,396,391,8.6,25.7,,
2026-08-23T00:27:57.549165+05:30,910,68.6,151,396,391,8.6,25.7,,
2026-08-23T00:28:04.918596+05:30,910,68.6,151,396,391,8.6,25.7,,
2026-08-23T00:28:12.286476+05:30,911,68.4,151,396,391,8.6,25.7,,
2026-08-23T00:28:19.663399+05:30,910,68.4,151,396,391,8.6,25.7,,
2026-08-23T00:28:27.234456+05:30,911,68.6,151,396,391,8.6,25.7,,
2026-08-23T00:28:34.407721+05:30,911,68.4,151,396,391,8.6,25.8,,
2026-08-23T00:28:41.780163+05:30,911,68.4,151,396,391,8.6,25.7,,
2026-08-23T00:28:48.834748+05:30,911,68.6,151,396,391,8.6,25.7,,
2026-08-23T00:28:56.116795+05:30,912,68.6,151,397,392,8.6,25.7,,
2026-08-23T00:29:03.406297+05:30,911,68.4,151,396,391,8.6,25.8,,
2026-08-23T00:29:10.554563+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:29:17.726043+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:29:24.891180+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:29:32.684119+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:29:40.049385+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:29:47.426521+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:29:55.230957+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:30:02.574304+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:30:09.949989+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:30:17.321407+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:30:24.893610+05:30,912,68.4,151,397,392,8.5,25.8,,
2026-08-23T00:30:32.268315+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:30:39.439054+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:30:46.501085+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:30:53.680897+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:01.048000+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:08.235638+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:15.582173+05:30,914,68.4,152,398,393,8.5,25.9,,
2026-08-23T00:31:22.752859+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:29.919595+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:38.934745+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:46.103328+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:31:53.471149+05:30,914,68.4,152,398,393,8.5,25.9,,
2026-08-23T00:32:00.641139+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:07.839742+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:14.974987+05:30,914,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:23.172404+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:30.556745+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:37.615269+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:44.787647+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:51.943700+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:32:59.316943+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:33:06.491368+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:33:13.652874+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:33:21.029061+05:30,915,68.4,152,398,393,8.5,25.8,,
2026-08-23T00:33:28.218165+05:30,915,68.4,152,398,393,8.4,25.8,,
2026-08-23T00:33:35.364300+05:30,915,68.4,152,398,393,8.4,25.8,,
2026-08-23T00:33:42.734408+05:30,915,68.4,152,398,393,8.4,25.8,,
2026-08-23T00:33:49.907211+05:30,915,68.2,152,398,393,8.4,25.8,,
2026-08-23T00:33:57.274975+05:30,915,68.2,152,398,393,8.4,25.8,,
2026-08-23T00:34:04.442630+05:30,915,68.4,152,398,393,8.4,25.8,,
2026-08-23T00:34:11.919171+05:30,915,68.4,152,398,393,8.4,25.8,,
2026-08-23T00:34:19.109909+05:30,915,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:34:26.255597+05:30,915,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:34:33.631164+05:30,915,68.4,152,398,393,8.4,25.7,,
2026-08-23T00:34:40.802175+05:30,915,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:34:47.963694+05:30,915,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:34:55.334804+05:30,915,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:35:02.499855+05:30,914,68.0,152,398,393,8.4,25.7,,
2026-08-23T00:35:10.413522+05:30,914,68.4,152,398,393,8.4,25.7,,
2026-08-23T00:35:18.352712+05:30,914,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:35:25.445867+05:30,914,68.0,152,398,393,8.4,25.7,,
2026-08-23T00:35:32.606610+05:30,914,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:35:39.785295+05:30,914,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:35:47.151175+05:30,915,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:35:54.323878+05:30,914,68.4,152,398,393,8.4,25.7,,
2026-08-23T00:36:01.689391+05:30,914,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:36:09.499471+05:30,914,68.0,152,398,393,8.4,25.7,,
2026-08-23T00:36:17.059718+05:30,914,68.2,152,398,393,8.4,25.7,,
2026-08-23T00:36:24.219635+05:30,914,68.0,152,398,393,8.4,25.6,,
2026-08-23T00:36:31.599024+05:30,914,68.2,152,398,393,8.4,25.6,,
2026-08-23T00:36:38.972115+05:30,914,68.2,152,398,393,8.4,25.6,,
2026-08-23T00:36:46.135910+05:30,914,68.0,152,398,393,8.4,25.6,,
2026-08-23T00:36:53.308806+05:30,914,68.0,152,398,393,8.4,25.6,,
2026-08-23T00:37:00.675756+05:30,914,68.0,152,398,393,8.3,25.6,,
2026-08-23T00:37:08.050258+05:30,914,68.0,152,398,393,8.3,25.6,,
2026-08-23T00:37:15.214575+05:30,914,68.0,152,398,393,8.3,25.6,,
2026-08-23T00:37:22.382880+05:30,914,68.0,152,398,393,8.3,25.6,,
2026-08-23T00:37:29.757663+05:30,914,67.8,152,398,393,8.3,25.5,,
2026-08-23T00:37:37.130396+05:30,914,68.0,152,398,393,8.3,25.5,,
2026-08-23T00:37:44.294148+05:30,914,68.0,152,398,393,8.3,25.5,,
2026-08-23T00:37:51.673536+05:30,914,68.2,152,398,393,8.3,25.5,,
2026-08-23T00:37:59.042576+05:30,914,67.8,152,398,393,8.3,25.5,,
2026-08-23T00:38:06.422985+05:30,914,67.8,152,398,393,8.3,25.5,,
2026-08-23T00:38:13.794501+05:30,912,67.8,151,397,392,8.3,25.5,,
2026-08-23T00:38:20.962729+05:30,912,67.8,151,397,392,8.3,25.5,,
2026-08-23T00:38:28.327112+05:30,912,67.8,151,397,392,8.3,25.5,,
2026-08-23T00:38:35.700462+05:30,914,67.8,152,398,393,8.3,25.5,,
2026-08-23T00:38:44.716713+05:30,912,68.2,151,397,392,8.3,25.5,,
2026-08-23T00:38:52.087052+05:30,912,67.8,151,397,392,8.3,25.5,,
2026-08-23T00:38:59.676763+05:30,912,67.8,151,397,392,8.3,25.4,,
2026-08-23T00:39:07.632321+05:30,912,67.6,151,397,392,8.3,25.4,,
2026-08-23T00:39:15.030033+05:30,912,67.8,151,397,392,8.3,25.4,,
2026-08-23T00:39:22.398025+05:30,912,67.8,151,397,392,8.3,25.4,,
2026-08-23T00:39:29.768684+05:30,912,67.8,151,397,392,8.3,25.4,,
2026-08-23T00:39:37.142951+05:30,912,67.6,151,397,392,8.3,25.4,,
2026-08-23T00:39:44.314537+05:30,912,68.0,151,397,392,8.3,25.3,,
2026-08-23T00:39:51.685168+05:30,911,67.8,151,396,391,8.3,25.4,,
2026-08-23T00:39:59.071137+05:30,912,67.6,151,397,392,8.3,25.3,,
2026-08-23T00:40:06.632303+05:30,912,67.8,151,397,392,8.3,25.3,,
2026-08-23T00:40:14.214659+05:30,911,67.8,151,396,391,8.3,25.3,,
2026-08-23T00:40:21.582634+05:30,912,67.8,151,397,392,8.3,25.3,,
2026-08-23T00:40:28.764305+05:30,912,67.6,151,397,392,8.3,25.3,,
2026-08-23T00:40:35.929526+05:30,911,67.8,151,396,391,8.3,25.3,,
2026-08-23T00:40:43.296408+05:30,912,67.8,151,397,392,8.3,25.3,,
