time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature,latitude,longitude
2026-08-17T21:16:10.475221+05:30,0,2.5,0,0,0,5.5,26.5,22.513387,88.409866
2026-08-17T21:16:18.055754+05:30,0,2.5,0,0,0,5.5,26.6,22.513386,88.409848
2026-08-17T21:16:25.421013+05:30,0,2.5,0,0,0,5.6,26.6,22.513379,88.409847
2026-08-17T21:16:35.670167+05:30,0,2.5,0,0,0,5.6,26.5,,
2026-08-17T21:16:42.829513+05:30,0,2.5,0,0,0,5.6,26.5,22.513346,88.409848
2026-08-17T21:16:49.993316+05:30,0,2.5,0,0,0,5.6,26.5,22.513313,88.409902
2026-08-17T21:16:57.359051+05:30,0,2.5,0,0,0,5.7,26.5,22.513305,88.409962
2026-08-17T21:17:04.541556+05:30,0,2.5,0,0,0,5.7,26.5,,
2026-08-17T21:17:11.903091+05:30,0,2.5,0,0,0,5.7,26.5,22.513298,88.409945
2026-08-17T21:17:19.497812+05:30,0,2.5,0,0,0,5.7,26.5,22.513325,88.40992
2026-08-17T21:17:29.314996+05:30,0,2.5,0,0,0,5.7,26.5,22.513351,88.40991
2026-08-17T21:17:36.700411+05:30,0,2.5,0,0,0,5.7,26.5,22.513407,88.410003
2026-08-17T21:17:44.057476+05:30,0,2.5,0,0,0,5.7,26.5,22.513375,88.40995
2026-08-17T21:17:52.065607+05:30,0,2.5,0,0,0,5.7,26.5,22.513375,88.409944
2026-08-17T21:17:59.220739+05:30,0,2.5,0,0,0,5.7,26.5,22.513375,88.409942
2026-08-17T21:18:06.388181+05:30,0,2.5,0,0,0,5.7,26.5,22.513367,88.409947
2026-08-17T22:16:14.724639+05:30,0,0.0,0,0,0,5.0,28.3,,
2026-08-17T22:16:21.907452+05:30,0,0.0,0,0,0,5.0,27.1,,
2026-08-17T22:16:29.078839+05:30,0,0.0,0,0,0,5.0,28.1,,
2026-08-17T22:16:36.665144+05:30,0,0.0,0,0,0,4.9,28.2,,
2026-08-17T22:16:43.823959+05:30,0,2.5,0,0,0,4.8,27.0,,
2026-08-17T22:16:51.194016+05:30,0,0.0,0,0,0,5.0,28.2,,
2026-08-17T22:16:58.403231+05:30,0,0.0,0,0,0,5.0,27.0,,
2026-08-17T22:17:05.537863+05:30,0,0.0,0,0,0,5.1,27.9,,
2026-08-17T22:17:12.712897+05:30,0,0.0,0,0,0,5.0,28.1,,
2026-08-17T22:17:20.078387+05:30,0,2.7,0,0,0,5.0,27.0,,
2026-08-17T22:17:27.243131+05:30,0,0.0,0,0,0,4.9,27.6,,
2026-08-17T22:17:34.604250+05:30,0,0.0,0,0,0,5.1,26.9,,
2026-08-17T22:17:41.785021+05:30,0,0.0,0,0,0,4.8,28.1,,
2026-08-17T22:17:48.939557+05:30,0,0.0,0,0,0,5.1,27.1,,
2026-08-17T22:17:56.328830+05:30,0,0.0,0,0,0,5.0,26.9,,
2026-08-17T22:18:03.670515+05:30,0,0.0,0,0,0,5.1,28.1,,
2026-08-17T22:18:10.868432+05:30,0,2.5,0,0,0,5.1,26.9,,
2026-08-17T22:18:18.247426+05:30,0,0.0,0,0,0,4.9,26.9,,
2026-08-17T22:18:25.632857+05:30,0,0.0,0,0,0,5.0,26.8,,
2026-08-17T22:18:32.987705+05:30,0,0.0,0,0,0,5.1,28.0,,
2026-08-17T22:18:40.149447+05:30,0,0.0,0,0,0,5.0,26.8,,
2026-08-17T22:18:47.528165+05:30,0,2.5,0,0,0,5.0,26.8,,
2026-08-17T22:18:54.906443+05:30,0,0.0,0,0,0,5.0,26.8,,
2026-08-17T22:19:02.085536+05:30,0,0.0,0,0,0,5.0,27.7,,
2026-08-17T22:19:09.236419+05:30,0,0.0,0,0,0,5.1,26.7,,
2026-08-17T22:19:16.832654+05:30,0,2.7,0,0,0,5.0,26.7,,
2026-08-17T22:19:24.185308+05:30,0,0.0,0,0,0,5.1,26.7,,
2026-08-17T22:19:31.366550+05:30,0,0.0,0,0,0,5.0,27.8,,
2026-08-17T22:19:38.735487+05:30,0,0.0,0,0,0,5.2,27.8,,
2026-08-17T22:19:46.101080+05:30,0,2.5,0,0,0,5.0,26.6,,
2026-08-17T22:19:53.473434+05:30,0,0.0,0,0,0,5.2,27.8,,
2026-08-17T22:20:00.833960+05:30,0,2.7,0,0,0,4.9,26.6,,
2026-08-17T22:20:08.211699+05:30,0,0.0,0,0,0,5.1,27.8,,
2026-08-17T22:20:15.373554+05:30,0,0.0,0,0,0,5.2,26.6,,
2026-08-17T22:20:22.757569+05:30,0,0.0,0,0,0,5.3,27.7,,
2026-08-17T22:20:30.121179+05:30,0,0.0,0,0,0,5.1,26.6,,
2026-08-17T22:20:37.286123+05:30,0,2.7,0,0,0,5.0,27.8,,
2026-08-17T22:20:44.666517+05:30,0,0.0,0,0,0,5.2,26.6,,
2026-08-17T22:20:52.031583+05:30,0,0.0,0,0,0,7.5,27.8,,
2026-08-17T22:20:59.224440+05:30,0,0.0,0,0,0,5.2,26.7,,
2026-08-17T22:21:06.598124+05:30,0,2.5,0,0,0,5.2,26.7,,
2026-08-17T22:21:13.738014+05:30,0,0.0,0,0,0,5.2,27.9,,
