time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature,latitude,longitude
2026-08-26T03:32:25.773787+05:30,540,33.3,308,10,81,7.47,24.5,,
2026-08-26T03:32:32.943373+05:30,540,33.3,308,10,81,7.47,24.5,,
2026-08-26T03:32:40.107659+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:32:47.481644+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:32:55.066901+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:02.432905+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:09.813025+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:17.383944+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:24.971039+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:32.336366+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:39.504896+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:46.871488+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:33:54.073236+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:34:01.624367+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:34:08.775134+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:34:16.176373+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:34:23.544547+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:34:30.911801+05:30,540,33.3,318,7,83,7.47,24.5,,
2026-08-26T03:34:38.271955+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:34:45.449359+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:34:52.828545+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:34:59.985324+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:07.259259+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:14.643741+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:22.004227+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:29.158492+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:36.754098+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:43.903991+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:51.302407+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:35:58.672197+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:36:06.242617+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:36:13.622643+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:36:20.981483+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:36:28.148595+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:36:35.536583+05:30,540,33.3,318,7,83,7.47,24.6,,
2026-08-26T03:36:42.918931+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:36:50.054689+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:36:57.456323+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:04.600292+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:11.791480+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:19.361772+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:26.521086+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:33.691852+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:41.067852+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:48.651217+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:37:56.015060+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:38:03.392111+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:38:10.548430+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:38:17.935615+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:38:25.297433+05:30,530,33.3,321,7,85,7.47,24.7,,
2026-08-26T03:38:35.954994+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:38:43.119664+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:38:50.485598+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:38:57.651536+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:05.029056+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:12.395314+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:19.980200+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:27.139862+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:34.311276+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:41.889373+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:49.054319+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:39:56.426100+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:03.803142+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:11.184087+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:18.343215+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:25.728084+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:33.098551+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:40.258310+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:47.637070+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:40:54.790824+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:41:02.380438+05:30,530,33.3,321,7,86,7.48,24.8,,
2026-08-26T03:41:09.531943+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:41:16.914942+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:41:24.293597+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:41:31.454339+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:41:38.838685+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:41:46.214226+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:41:53.584505+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:00.947935+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:08.113231+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:15.290778+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:22.452616+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:29.623993+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:36.784994+05:30,530,33.5,321,7,86,7.48,24.9,,
2026-08-26T03:42:43.949576+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:51.122458+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:42:58.308323+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:43:05.665833+05:30,530,33.3,321,7,86,7.48,24.9,,
2026-08-26T03:43:12.840191+05:30,530,33.3,322,7,86,7.48,25.0,,
2026-08-26T03:43:20.215396+05:30,530,33.3,322,7,86,7.48,25.0,,
2026-08-26T03:43:27.788995+05:30,530,33.3,322,7,86,7.48,25.0,,
2026-08-26T03:43:35.170211+05:30,530,33.3,314,9,84,7.48,25.0,,
2026-08-26T03:43:42.535277+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:43:49.699273+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:43:57.071166+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:44:04.448575+05:30,530,33.5,321,7,86,7.48,25.0,,
2026-08-26T03:44:11.824105+05:30,530,33.5,321,7,86,7.48,25.0,,
2026-08-26T03:44:18.986864+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:44:26.359860+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:44:33.725162+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:44:40.904683+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:44:48.072951+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:44:55.246023+05:30,530,33.3,314,9,84,7.48,25.0,,
2026-08-26T03:45:02.395530+05:30,530,33.3,314,9,84,7.48,25.0,,
2026-08-26T03:45:09.988363+05:30,530,33.3,314,9,84,7.48,25.0,,
2026-08-26T03:45:17.340980+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:45:24.930947+05:30,530,33.3,314,9,84,7.48,25.0,,
2026-08-26T03:45:32.094292+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:45:39.476326+05:30,530,33.5,314,9,84,7.48,25.0,,
2026-08-26T03:45:46.853953+05:30,530,33.5,314,9,84,7.48,25.1,,
2026-08-26T03:45:54.216178+05:30,530,33.5,314,9,84,7.48,25.1,,
2026-08-26T03:46:04.290270+05:30,530,33.5,314,9,84,7.48,25.1,,
2026-08-26T03:46:11.420593+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:46:19.013948+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:46:33.749465+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:46:35.785204+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:46:45.719233+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:46:53.003939+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:47:00.590463+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:47:07.949205+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:47:15.111415+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:47:22.696679+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:47:29.854141+05:30,530,33.5,314,9,84,7.49,25.1,,
2026-08-26T03:47:37.235860+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:47:44.592393+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:47:51.983656+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:47:59.137991+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:06.532618+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:13.897478+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:21.053315+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:28.438814+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:35.813086+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:43.372678+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:50.747827+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:48:58.139592+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:05.504825+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:12.671344+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:20.054436+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:27.208629+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:34.369387+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:41.743266+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:49.119207+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:49:56.699439+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:50:04.066439+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:50:11.656308+05:30,530,33.5,315,9,85,7.49,25.2,,
2026-08-26T03:50:18.809833+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:50:26.207077+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:50:33.352742+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:50:40.943925+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:50:48.096157+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:50:55.689742+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:02.846506+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:10.235504+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:17.581649+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:24.761516+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:32.144617+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:39.298800+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:46.469914+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:51:54.052768+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:01.207788+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:08.599600+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:15.969681+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:23.347138+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:30.498153+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:37.884313+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:52:45.237375+05:30,520,33.5,326,7,89,7.49,25.3,,
2026-08-26T03:52:52.611779+05:30,520,33.5,326,7,89,7.49,25.3,,
2026-08-26T03:52:59.795719+05:30,520,33.5,317,10,87,7.49,25.3,,
2026-08-26T03:53:06.961515+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:14.543070+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:21.707707+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:29.087324+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:36.449348+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:43.400569+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:50.793528+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:53:58.373161+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:54:05.749504+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:54:12.891760+05:30,520,33.5,327,7,89,7.5,25.4,,
2026-08-26T03:54:20.278943+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:54:27.665284+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:54:34.814214+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:54:42.182255+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:54:49.568473+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:54:56.938162+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:55:04.098768+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:55:11.491581+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:55:18.847992+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:55:26.228499+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:55:33.594669+05:30,520,33.6,327,7,89,7.49,25.4,,
2026-08-26T03:55:40.975562+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:55:48.754860+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:55:56.127846+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:03.300743+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:10.468535+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:17.834352+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:25.424118+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:32.779562+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:39.937296+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:47.334506+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:56:54.705067+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:02.066951+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:09.442210+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:16.606769+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:23.977540+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:31.348446+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:38.724943+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:46.310311+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:57:53.897923+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:58:01.264377+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:58:08.618866+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:58:16.003510+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:58:23.582827+05:30,520,33.6,327,7,90,7.5,25.5,,
2026-08-26T03:58:30.952812+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:58:38.531801+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:58:45.904241+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:58:53.267963+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:59:00.437361+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:59:07.832176+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:59:15.197478+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T03:59:22.551672+05:30,520,33.6,327,7,90,7.5,25.6,,
2026-08-26T11:49:43.625532+05:30,0,82.9,0,0,0,0.0,26.2,,
2026-08-26T11:49:51.208696+05:30,0,82.9,0,0,0,0.0,26.2,,
2026-08-26T11:49:58.582739+05:30,0,83.3,0,0,0,0.0,26.1,,
2026-08-26T11:51:12.597291+05:30,1010,83.3,184,4,29,6.96,26.1,,
2026-08-26T11:51:15.043947+05:30,1010,83.3,184,4,29,6.96,26.1,,
2026-08-26T11:51:17.392668+05:30,1010,83.3,184,4,29,6.96,26.1,,
2026-08-26T11:51:19.581893+05:30,1010,83.3,183,4,28,6.96,26.1,,
2026-08-26T11:51:22.385119+05:30,1010,83.3,184,4,29,6.96,26.1,,
2026-08-26T11:51:29.567449+05:30,1010,83.3,184,4,29,6.96,26.1,,
2026-08-26T11:51:37.498280+05:30,1010,83.3,183,4,28,6.96,26.0,,
2026-08-26T11:51:44.678850+05:30,1010,83.3,183,4,28,6.96,26.0,,
2026-08-26T11:51:52.119532+05:30,1010,83.3,183,4,28,6.96,26.0,,
2026-08-26T11:51:59.531013+05:30,1010,83.3,183,4,28,6.96,26.0,,
2026-08-26T11:52:06.996633+05:30,1010,83.3,183,4,28,6.95,25.9,,
2026-08-26T11:52:14.177681+05:30,1010,83.3,183,4,28,6.95,25.9,,
2026-08-26T11:52:21.323004+05:30,1010,83.3,183,4,28,6.95,25.9,,
2026-08-26T11:52:28.593484+05:30,1010,83.3,183,4,28,6.95,25.9,,
2026-08-26T11:52:35.714900+05:30,1020,84.0,179,4,26,6.95,25.9,,
2026-08-26T11:52:42.860365+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:52:50.258613+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:52:57.958949+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:53:06.201806+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:53:13.339433+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:53:20.733496+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:53:28.117252+05:30,1270,89.1,143,4,5,6.87,25.9,,
2026-08-26T11:53:35.481650+05:30,1270,89.3,143,4,5,6.86,25.9,,
2026-08-26T11:53:43.104959+05:30,1270,89.3,143,4,5,6.86,25.9,,
2026-08-26T11:53:50.595496+05:30,1260,89.3,144,4,6,6.87,25.9,,
2026-08-26T11:53:58.839245+05:30,480,54.6,337,2,110,7.29,25.9,,
2026-08-26T11:54:06.703479+05:30,490,54.6,331,1,106,7.27,25.1,,
2026-08-26T11:54:14.197026+05:30,490,54.6,331,1,106,7.27,25.1,,
2026-08-26T11:54:21.560018+05:30,490,55.0,328,2,105,7.27,25.1,,
2026-08-26T11:54:29.693020+05:30,480,55.7,330,2,107,7.26,25.2,,
2026-08-26T11:54:37.361735+05:30,480,56.6,327,3,107,7.25,25.2,,
2026-08-26T11:54:44.896644+05:30,480,56.8,329,2,107,7.25,25.2,,
2026-08-26T11:54:52.464165+05:30,480,56.8,329,2,107,7.25,25.2,,
2026-08-26T11:54:59.617132+05:30,480,57.0,328,2,107,7.24,25.2,,
2026-08-26T11:55:07.653745+05:30,490,57.0,326,2,105,7.24,25.2,,
2026-08-26T11:55:15.197594+05:30,490,57.2,324,3,104,7.24,25.2,,
2026-08-26T11:55:22.797511+05:30,490,57.2,324,3,104,7.24,25.2,,
2026-08-26T11:55:30.164255+05:30,490,57.4,323,3,104,7.24,25.2,,
2026-08-26T11:55:37.339540+05:30,490,57.4,323,3,104,7.24,25.2,,
2026-08-26T11:55:44.906849+05:30,490,57.4,323,3,104,7.24,25.2,,
2026-08-26T11:55:52.069882+05:30,490,57.9,324,2,104,7.23,25.2,,
2026-08-26T11:55:59.443779+05:30,680,84.9,218,7,57,6.97,25.5,,
2026-08-26T11:56:18.484429+05:30,690,84.9,217,7,56,6.97,25.5,,
2026-08-26T11:56:20.636166+05:30,700,84.9,215,7,54,6.97,25.5,,
2026-08-26T11:56:28.272925+05:30,700,84.5,217,7,55,6.97,25.6,,
2026-08-26T11:56:35.498316+05:30,700,83.7,219,6,56,6.98,25.6,,
2026-08-26T11:56:43.031758+05:30,700,83.3,220,6,56,6.98,25.6,,
2026-08-26T11:56:50.224248+05:30,700,82.9,221,6,56,6.99,25.6,,
2026-08-26T11:56:57.376822+05:30,710,82.6,219,6,55,6.99,25.5,,
2026-08-26T11:57:04.577394+05:30,710,82.6,219,6,55,6.99,25.5,,
2026-08-26T11:57:11.884115+05:30,710,82.2,220,6,55,6.99,25.5,,
2026-08-26T11:57:19.566577+05:30,710,82.2,220,6,55,6.99,25.5,,
2026-08-26T11:57:26.679423+05:30,710,82.2,221,6,55,6.99,25.5,,
2026-08-26T11:57:34.007334+05:30,710,81.8,222,6,56,6.99,25.5,,
2026-08-26T11:57:41.864461+05:30,710,81.8,222,6,56,6.99,25.5,,
2026-08-26T11:57:49.004067+05:30,710,81.8,222,6,56,6.99,25.5,,
2026-08-26T11:57:56.180627+05:30,710,81.8,222,6,56,6.99,25.5,,
2026-08-26T11:58:03.368305+05:30,710,81.8,221,6,55,6.99,25.4,,
2026-08-26T11:58:10.575497+05:30,710,81.8,221,6,55,6.99,25.4,,
2026-08-26T11:58:17.931659+05:30,710,81.8,221,6,55,6.99,25.4,,
2026-08-26T11:58:25.040728+05:30,710,81.8,221,6,55,6.99,25.4,,
2026-08-26T11:58:32.652407+05:30,710,81.8,221,6,55,6.99,25.4,,
2026-08-26T11:58:39.781786+05:30,710,81.8,221,6,55,6.99,25.4,,
